ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,km_per_driving_day,percent_sessions_in_last_month,professional_driver,total_sessions_per_day,km_per_hour,km_per_drive,percent_of_drives_to_favorite,device2,label2.
11616,retained,202,163,609.4701452,3089,0,0,2022.148644,547.5723645,13,7,Android,288.8783777142857,0.3314354305799719,0,0.19730338141793463,221.5760445667999,12.405819901840491,0.0,0,0
11617,retained,5,5,93.63210577,3110,13,0,2000.938018,1153.202031,30,23,iPhone,86.99730513043478,0.05340048649853195,0,0.030106786421221863,104.10689354743255,400.1876036,0.13884126489618306,1,0
11618,retained,36,36,183.9026493,3484,113,48,5737.932155,3051.399425,5,5,iPhone,1147.5864310000002,0.19575574434098159,0,0.05278491656142365,112.82558634551752,159.38700430555556,0.8754631899693899,1,0
11619,retained,48,39,187.7688323,1339,101,108,2321.631243,970.6712047,31,30,Android,77.3877081,0.2556334798062223,0,0.1402306439880508,143.50675481617074,59.52900623076923,1.1130707766562598,0,0
11620,retained,60,50,134.3989983,708,82,0,3517.424983,1175.781762,17,10,iPhone,351.74249829999997,0.4464318987413168,0,0.18982909364406778,179.49376814708577,70.34849966,0.6101235949464663,1,0
11621,retained,73,59,430.5675714,2167,110,197,4192.52008,864.568241,15,13,iPhone,322.50154461538466,0.16954365551181405,0,0.19869292634979235,290.95587007573187,71.05966237288136,0.7130123594811906,1,0
11622,retained,109,109,206.6074797,1473,81,0,3483.99079,1817.598095,10,3,iPhone,1161.3302633333333,0.5275704449726173,0,0.14026305478615073,115.008619328466,31.963218256880733,0.39204776186038537,1,0
11623,retained,21,17,181.0767513,1338,3,0,337.9751402,214.9293446,11,7,Android,48.282162885714285,0.11597292225111838,0,0.13533389484304933,94.34964988024255,19.8808906,0.01656756032158834,0,0
11624,retained,275,220,533.425092,2478,95,207,2937.315031,1136.270247,30,23,iPhone,127.70934917391305,0.5155363032678636,1,0.21526436319612588,155.1029804092019,13.35143195909091,0.5661525948614357,1,0
11625,retained,13,11,223.1786818,1369,10,0,1704.411074,1301.490295,26,24,iPhone,71.01712808333333,0.05824929108439604,0,0.16302314229364498,78.57504956654326,154.94646127272728,0.044807146987996954,1,0
11626,retained,29,23,144.4716902,1159,186,9,2150.512476,1783.538373,24,16,Android,134.40702975,0.2007313679230424,0,0.1246520191544435,72.34537283487984,93.5005424347826,1.3497454049997677,0,0
11627,retained,222,179,309.6276357,2629,133,0,1906.98265,1456.497688,15,15,Android,127.13217666666667,0.716990263153051,1,0.11777392000760745,78.55759740828371,10.653534357541899,0.42954822071781884,0,0
11628,retained,0,0,300.4085348,17,31,0,3948.798624,3077.253842,10,6,Android,658.133104,0.0,0,17.67109028235294,76.993296492568,0.0,0.10319280715722196,0,0
11629,retained,69,58,146.8723749,366,9,14,3985.079637,1414.625401,5,5,iPhone,797.0159274,0.46979563070985647,0,0.4012906418032787,169.0233881358108,68.70826960344827,0.15659854356995215,1,0
11630,retained,118,95,173.6131663,1145,184,11,4895.248049,1524.229934,26,23,iPhone,212.83687169565218,0.6796719541195304,1,0.1516272194759825,192.69722788425437,51.52892683157894,1.1231867038415968,1,0
11631,retained,71,70,174.1436174,3339,17,128,6136.248324,1609.951919,22,16,Android,383.51552025,0.4077094587791651,1,0.05215442270140761,228.68689126361417,87.66069034285715,0.8326460777884357,0,0
11632,retained,30,30,192.9570035,3103,407,148,2213.687773,1492.529646,17,13,iPhone,170.28367484615384,0.1554750512074572,0,0.06218401659684177,88.99070563587318,73.78959243333334,2.876288447337958,1,0
11633,retained,156,142,400.1276731,2968,88,0,3382.497152,1820.474692,8,2,iPhone,1691.248576,0.3898755584470971,0,0.1348139060309973,111.48181845749053,23.820402478873238,0.21992980220092656,1,0
11634,retained,13,13,220.6949146,3211,71,21,1586.031476,1292.568096,14,8,iPhone,198.2539345,0.058904846192590975,0,0.06873089834942386,73.6223405594563,122.00242123076924,0.4168650653629515,1,0
11635,retained,116,116,200.2408307,2790,222,0,3713.647714,1209.097506,11,9,Android,412.6275237777778,0.5793024309502128,0,0.07177090706093191,184.2852720597705,32.014204431034486,1.1086649971633382,0,0
11636,retained,123,99,167.6009725,1123,88,2,8144.948605,4715.29169,3,1,iPhone,8144.948605,0.7338859564194951,0,0.149243964826358,103.6408664465888,82.27220813131312,0.5369897242093866,1,0
11637,churned,18,15,64.10310641,2176,168,0,2821.643661,1582.014094,1,0,Android,0.0,0.2807976244532203,0,0.02945914816636029,107.01460897351525,188.1095774,2.6207778282300564,0,1
11638,churned,295,237,512.0688696,1951,29,86,3131.553317,2337.495187,12,11,iPhone,284.68666518181817,0.5760943840043191,0,0.2624648229625833,80.3822827379366,13.213305135021097,0.22457916664575153,1,1
11639,churned,50,40,64.00961584,1813,71,0,1740.09685,1403.321174,14,12,iPhone,145.00807083333333,0.7811326367741563,0,0.0353059105570877,74.39908478142866,43.50242125,1.109208344219302,1,1
11640,retained,0,0,111.5722268,2015,5,0,6350.525451,2478.83033,21,13,Android,488.5019577692308,0.0,0,0.05537083215880893,153.71424274125292,0.0,0.044814019970783624,0,0
11641,retained,71,71,136.910835,3446,12,59,2309.902251,1293.519123,1,0,Android,0.0,0.5185856911909127,0,0.03973036419036564,107.14502213045365,32.533834521126764,0.5185856911909127,0,0
11642,retained,21,17,190.8153477,2948,348,45,2158.010712,1524.981761,24,21,Android,102.76241485714284,0.11005404048009919,0,0.06472705145861601,84.90635496853001,126.94180658823528,2.059582757556142,0,0
11643,retained,211,171,228.891154,1977,21,20,3490.489987,398.0021912,25,19,Android,183.70999931578947,0.9218355376022963,1,0.11577701264542235,526.2016236356841,20.41222214619883,0.17912444095589644,0,0
11644,retained,91,74,428.5097128,17,52,0,6953.18864,4607.641935,17,16,iPhone,434.57429,0.21236391447321237,1,25.206453694117645,90.54334609444864,93.96200864864865,0.12135080827040708,1,0
11645,retained,81,81,150.1250125,1351,108,174,1933.972435,1183.296101,28,24,Android,80.58218479166666,0.5395503297626703,1,0.1111214008142117,98.06365963847624,23.876202901234567,1.8784344813959633,0,0
11646,churned,20,20,325.6771504,2889,23,14,3187.994302,2069.751713,2,0,iPhone,0.0,0.06141051030272095,0,0.11273006244375217,92.41671690308682,159.3997151,0.11360944406003375,1,1
11647,retained,102,83,125.2216035,1863,217,0,5166.156667,2432.141513,29,27,iPhone,191.33913581481482,0.8145559324354124,1,0.06721503140096619,127.44710715358774,62.242851409638554,1.7329278170439655,1,0
11648,retained,67,54,81.64799597,1438,35,186,9797.257226,4908.860032,16,13,iPhone,753.6351712307692,0.8205957685062825,0,0.05677885672461752,119.74988688371712,181.43068937037037,2.706741266266991,1,0
11649,retained,2,2,70.09371414,1737,297,5,4756.35172,3135.512769,24,21,iPhone,226.49293904761902,0.028533229042555053,0,0.04035331844559586,91.01576814532181,2378.17586,4.308517585425813,1,0
11650,retained,28,23,221.7194853,1711,27,0,1565.242354,891.6497092,12,8,iPhone,195.65529425,0.12628569817449417,0,0.12958473717124488,105.3267222217359,68.05401539130435,0.12177549466826225,1,0
11651,retained,58,50,74.61450226,1755,69,24,4022.334455,525.2226726,17,11,iPhone,365.66676863636366,0.7773287798381945,0,0.0425153859031339,459.50047454215706,80.4466891,1.2464064918095188,1,0
11652,retained,25,25,46.04108249,2881,18,52,7600.995864,1262.529085,3,3,iPhone,2533.665288,0.5429933148385452,0,0.01598093803887539,361.2271251873774,304.03983456000003,1.5203812815479265,1,0
11653,retained,3,3,186.9150551,218,250,14,3517.586493,2552.141197,5,5,Android,703.5172986,0.01605007150651933,0,0.8574085096330275,82.69730132019808,1172.5288309999999,1.4124062925737009,0,0
11654,retained,50,41,58.2915913,3125,583,0,6284.661528,2803.687177,14,11,iPhone,571.3328661818182,0.8577566486849365,0,0.018653309216,134.49420990093577,153.28442751219512,10.001442523666359,1,0
11655,retained,73,64,156.3922102,1906,184,0,3511.301434,1543.268038,18,12,iPhone,292.60845283333333,0.4667751667851293,0,0.08205257618048269,136.51425471950324,54.86408490625,1.1765291875132027,1,0
11656,retained,67,53,125.3978186,2900,169,0,792.7349615,590.5653374,27,23,Android,34.46673745652174,0.5342995655587903,0,0.043240627103448274,80.5399414388319,14.957263424528303,1.3477108444691877,0,0
11657,churned,49,40,107.8338314,267,192,9,1127.709735,896.844481,20,18,iPhone,62.65054083333333,0.4544028470827385,0,0.4038720277153558,75.44516974063868,28.192743375,1.8639790257883762,1,1
11658,retained,375,308,428.9361885,2088,180,9,1338.668828,597.02711,10,6,Android,223.11147133333336,0.8742559151079882,0,0.20542920905172415,134.53347148674706,4.346327363636364,0.440624981214426,0,0
11659,retained,112,112,248.1329362,1980,0,0,4617.439794,3122.305639,3,3,iPhone,1539.146598,0.4513709534703842,0,0.12531966474747475,88.73134781536997,41.22714101785714,0.0,1,0
11660,churned,315,252,338.9841811,78,198,29,2433.190416,1302.84784,10,10,iPhone,243.3190416,0.9292469016631644,0,4.34595103974359,112.05562190593186,9.655517523809523,0.6696477672302803,1,1
11661,churned,149,119,217.8700916,1756,549,0,3905.342269,1359.127464,18,12,iPhone,325.44518908333333,0.6838937777359433,0,0.12407180615034168,172.4051219231341,32.8180022605042,2.5198502280337776,1,1
11662,retained,114,92,135.5390085,1919,0,3,4427.119478,320.8212464,18,11,Android,402.4654070909091,0.8410862766492792,0,0.07063002006253256,827.96002964472,48.120863891304346,0.02213384938550735,0,0
11663,retained,42,35,104.2482968,431,250,59,2723.001942,1046.488499,31,25,iPhone,108.92007767999999,0.4028842800240358,0,0.24187539860788865,156.1222284584324,77.80005548571428,2.9640772030339777,1,0
11664,retained,44,35,190.3593184,1147,297,75,5950.007804,3244.120764,18,10,iPhone,595.0007803999999,0.23114182363031616,0,0.16596278849171753,110.04536951941905,170.00022297142857,1.9541990543290366,1,0
11665,retained,86,70,459.1371703,1154,36,24,3381.245308,352.3255625,17,9,Android,375.69392311111113,0.1873078582241722,0,0.39786583214904675,575.8160635307296,48.3035044,0.13067990108663177,0,0
11666,retained,46,37,109.4341113,2001,196,2,2897.292936,561.2618147,27,21,iPhone,137.96633028571426,0.4203442551280626,0,0.0546897107946027,309.72635516442165,78.30521448648648,1.8093078807686174,1,0
11667,retained,37,37,111.2964787,2516,4,31,6262.779739,1873.050207,22,22,iPhone,284.6718063181818,0.33244537861555906,0,0.0442354843799682,200.61757177446552,169.26431727027025,0.31447535814985317,1,0
11670,retained,74,64,86.99259935,446,0,0,7831.97227,640.4517301,2,2,Android,3915.986135,0.8506470728880455,0,0.19505067118834082,733.7295132712454,122.37456671875,0.0,0,0
11671,churned,4,4,183.9216886,376,242,0,3849.415536,652.0533028,4,0,iPhone,0.0,0.021748386666345557,0,0.4891534271276596,354.2117357096531,962.353884,1.3157773933139063,1,1
11672,retained,20,19,54.05145382,120,206,0,9291.649818,1247.032105,10,8,iPhone,1161.45622725,0.370017799458331,0,0.45042878183333335,447.0606545290187,489.0342009473684,3.8111833344208095,1,0
11673,retained,54,43,141.423048,3102,218,0,3126.425848,1927.732646,4,4,iPhone,781.606462,0.3818330941361128,0,0.0455909245647969,97.30890394434914,72.70757786046511,1.541474342993937,1,0
11674,retained,30,24,47.09253978,134,158,62,7181.934401,4183.023524,28,27,iPhone,265.9975704074074,0.6370435771812177,0,0.35143686402985075,103.01545319734139,299.24726670833337,4.67165289932893,1,0
11675,retained,41,33,163.1961502,846,61,0,3368.134118,486.6693783,12,7,iPhone,481.1620168571429,0.2512314166097283,0,0.19290325082742318,415.24709811395996,102.06467024242424,0.3737833271510592,1,0
11676,retained,93,75,171.8317841,2693,416,0,3174.162954,628.3726558,21,15,Android,211.6108636,0.5412269941041717,1,0.06380682662458224,303.08412608682454,42.32217272,2.4209723607240368,0,0
11677,churned,53,43,224.2301845,1059,0,31,4727.813618,1953.469849,3,0,iPhone,0.0,0.23636425273511738,0,0.21173766241737488,145.21279518351042,109.94915390697675,0.1382507893356347,1,1
11678,retained,33,27,42.25669662,2479,203,0,5184.385676,1179.406462,6,1,iPhone,5184.385676,0.7809413096522356,0,0.017045863904800323,263.74549451976804,192.0142842962963,4.803972298769813,1,0
11679,retained,26,21,565.7528476,2955,98,46,2661.595341,1648.215002,12,8,iPhone,332.699417625,0.045956463339593454,0,0.1914561243993232,96.89010248433597,126.7426352857143,0.25452810465005604,1,0
11680,retained,17,14,68.18692669,1367,76,0,2879.844312,811.9874368,1,0,Android,0.0,0.24931465348610798,0,0.04988070716166789,212.7996701537144,205.70316514285716,1.114583156761424,0,0
11681,retained,72,59,161.5296417,2004,0,39,1602.235368,1261.835533,13,8,Android,200.279421,0.44573862259734087,0,0.08060361362275449,76.18593672936298,27.156531661016952,0.24144175390689296,0,0
11682,retained,31,27,226.0256018,821,18,0,2040.500399,1567.039624,28,26,iPhone,78.48078457692307,0.13715260463029547,0,0.27530523970767357,78.12822475253503,75.57408885185185,0.07963699623694576,1,0
11683,retained,169,140,267.8552076,3027,93,0,2741.239152,125.7635771,11,6,Android,456.873192,0.6309378918343642,0,0.08848867115956394,1307.8059078203494,19.580279657142857,0.34720250852423595,0,0
11685,churned,88,73,133.7425125,48,320,0,2892.487502,1520.281139,12,8,Android,361.56093775,0.657980759857491,0,2.78630234375,114.15602395367218,39.62311646575343,2.3926573085726948,0,1
11686,retained,70,57,75.12485905,270,251,6,1185.01257,541.2464818,28,26,iPhone,45.577406538461545,0.9317821142720667,0,0.2782402187037037,131.36483393581295,20.789694210526317,3.4209714766845876,1,0
11687,churned,58,47,449.1582105,1655,50,0,9033.348435,2469.313617,17,15,Android,602.223229,0.1291304458966358,0,0.27139468912386705,219.49456009499664,192.19890287234043,0.11131934991089293,0,1
11689,retained,69,56,86.35814684,3122,102,9,7896.636402,303.0738357,13,10,iPhone,789.6636402,0.7989981550650884,0,0.027661161704035875,1563.3094259875102,141.01136432142857,1.2853448581481857,1,0
11690,retained,8,8,38.61618336,748,60,0,2751.060533,2291.816816,17,11,Android,250.09641209090907,0.20716702956943903,0,0.0516259135828877,72.02304775304519,343.882566625,1.5537527217707927,0,0
11691,retained,27,23,73.07152229,1502,0,6,3560.561274,970.3875783,9,4,iPhone,890.1403185,0.3695009923680625,0,0.048649482217043946,220.152938080947,154.80701191304348,0.08211133163734723,1,0
11692,retained,80,80,296.3112254,2687,90,308,7223.721472,4763.091286,23,16,iPhone,451.482592,0.2699863965396702,1,0.11027585612206922,90.99621701434677,90.2965184,1.3431823227848592,1,0
11693,retained,11,11,132.8615917,968,18,0,2111.880071,421.453955,28,24,iPhone,87.99500295833333,0.08279292652791545,0,0.1372537104338843,300.65634159252346,191.98909736363638,0.13547933431840709,1,0
11694,churned,46,39,225.5445762,1369,0,15,3009.979688,2385.138791,7,2,iPhone,1504.989844,0.20395081440224852,0,0.16475133396639882,75.71835314635156,77.17896635897435,0.06650570034855931,1,1
11695,retained,15,12,126.6628368,179,323,90,5792.037002,2806.317394,4,4,iPhone,1448.0092505,0.11842463329385973,0,0.7076136134078211,123.83567905149079,482.6697501666667,3.2606249033576042,1,0
11696,retained,63,51,266.3735725,1542,31,15,1401.081005,651.9979445,11,10,iPhone,140.1081005,0.23650994882384585,0,0.17274550745784698,128.93424129498922,27.47217656862745,0.17268980390312555,1,0
11697,churned,1,1,91.93455143,520,39,0,2357.031632,448.6058425,13,13,Android,181.31012553846156,0.010877303303768347,0,0.17679721428846154,315.2475614938074,2357.031632,0.42421482884696554,0,1
11698,retained,3,3,46.21212709,504,369,0,3847.420956,1757.726546,15,13,iPhone,295.95545815384617,0.06491802452973822,0,0.09169072835317461,131.33172385962246,1282.473652,7.9849170171578,1,0
11699,retained,19,15,118.0122354,765,62,100,3672.999946,1235.594716,19,11,iPhone,333.909086,0.16100025506338303,0,0.15426436,178.35945225910143,244.86666306666666,1.3727390168562132,1,0
11700,retained,174,140,238.2502452,1139,66,0,7106.625965,467.051786,5,5,iPhone,1421.3251930000001,0.7303245369335721,0,0.2091749299385426,912.9556307916571,50.76161403571429,0.27701965194032047,1,0
11701,retained,2,2,12.51168085,3210,0,129,7477.066221,4909.448856,12,6,iPhone,1246.1777035,0.15985062470643183,0,0.0038977198909657318,91.37970196221146,3738.5331105,10.310365293564853,1,0
11702,retained,15,12,129.5116098,1556,77,50,2417.771424,1777.403761,22,22,iPhone,109.89870109090909,0.11581973247930395,0,0.08323368239074551,81.61695649748319,201.480952,0.9806070683247734,1,0
11703,retained,49,41,85.40022384,1468,406,0,7780.633464,2679.560137,15,8,Android,972.579183,0.5737689879104186,0,0.058174539400544956,174.22188119377893,189.771547902439,4.754085899829183,0,0
11705,retained,76,61,211.2972517,3101,235,17,2329.271844,637.6584477,16,14,iPhone,166.37656028571428,0.35968286093898116,0,0.06813842363753628,219.17111134353124,38.18478432786885,1.1926326441660955,1,0
11706,retained,57,46,199.1419481,2157,172,0,6126.824574,3483.700393,31,23,iPhone,266.3836771304348,0.286227992363403,0,0.09232357352804822,105.52270085529138,133.1918385652174,0.8637055208158828,1,0
11707,retained,42,33,269.2661813,2904,687,0,5769.081856,3205.434764,26,17,Android,339.3577562352941,0.1559794839338036,0,0.0927225142217631,107.98688379109375,174.8206623030303,2.5513787014886447,0,0
11708,retained,66,58,160.7704667,1160,289,26,4743.888135,982.78784,29,23,Android,206.25600586956523,0.4105231598484873,0,0.13859522991379308,289.6182436485987,81.79117474137931,1.959315081095053,0,0
11709,retained,37,31,82.45484466,415,151,25,3969.816686,1927.541898,16,16,Android,248.113542875,0.44873045547012247,0,0.1986863726746988,123.57137419795792,128.05860277419356,2.1345016260200422,0,0
11710,retained,122,98,157.2307562,2034,50,2,4241.846578,2673.89083,5,4,Android,1060.4616445,0.775929614208648,0,0.07730125673549657,95.18368955998102,43.28414875510204,0.33072409785942375,0,0
11711,retained,240,193,517.6398745,2132,81,12,2044.363429,1391.573497,29,18,iPhone,113.57574605555556,0.4636427984451959,1,0.24279543832082554,88.14612092314086,10.592556626943006,0.1796615843975134,1,0
11712,churned,192,154,305.3767368,3378,148,0,2262.105873,753.9462206,4,2,iPhone,1131.0529365,0.6287315858173779,0,0.09040163907637655,180.0212650074527,14.688999175324675,0.4846472640675621,1,1
11713,retained,13,10,63.14026876,3028,38,83,4415.027253,3619.937936,22,13,Android,339.617481,0.20589079291717605,0,0.02085213631439894,73.1785019145146,441.5027253,1.9163681494598694,0,0
11714,retained,28,24,57.45684352,443,35,0,8381.808378,1706.56465,31,20,Android,419.0904189,0.48732228024767066,0,0.12969942103837473,294.6905660327606,349.24201575,0.6091528503095883,0,0
11715,retained,59,51,181.5628399,2651,85,134,6059.502769,643.2544937,9,7,iPhone,865.6432527142857,0.32495636239494624,0,0.06848843451527725,565.204238292599,118.81377978431372,1.2061939553303935,1,0
11716,retained,25,20,27.47535022,875,7,2,2016.187372,700.0082268,19,17,iPhone,118.59925717647059,0.9099065089187424,0,0.03140040025142857,172.8140294479179,100.8093686,0.32756634321074724,1,0
11717,retained,369,296,786.0134225,2988,31,0,8653.344781,4433.299685,21,15,iPhone,576.8896520666666,0.4694576319401212,1,0.2630567009705489,117.11382576204072,29.234272908783783,0.039439530054590125,1,0
11719,retained,42,34,215.3424948,1040,62,25,2705.164043,1995.955495,16,10,iPhone,270.51640430000003,0.1950381416311148,0,0.20706009115384616,81.31936958844868,79.56364832352942,0.4040075790930235,1,0
11720,retained,9,9,93.35059234,2947,208,94,7420.398375,4130.392161,22,15,iPhone,494.693225,0.09641074335361843,0,0.031676481961316595,107.7921623771937,824.4887083333333,3.235116054754752,1,0
11721,retained,112,90,209.7658664,185,290,31,6779.408346,265.8031108,5,0,iPhone,0.0,0.5339286220496359,0,1.133869548108108,1530.3225742382845,75.3267594,1.5302775685529741,1,0
11722,retained,5,5,102.6735967,2092,0,0,1880.234479,1565.660593,17,15,iPhone,125.34896526666667,0.0486980115697067,0,0.04907915712237094,72.05525210533288,376.0468958,0.0,1,0
11723,retained,106,85,220.8662541,1669,19,0,2511.071356,1057.194864,17,16,Android,156.94195975,0.4799284545841356,1,0.132334484182145,142.51325511547319,29.542015952941174,0.08602491167074129,0,0
11724,retained,125,110,173.413324,1839,148,0,1618.972339,1288.011757,4,0,iPhone,0.0,0.7208211982604059,0,0.0942976204458945,75.41727768561044,14.717930354545453,0.8534522987403206,1,0
11725,retained,51,42,69.5797328,1567,86,24,3686.69946,859.7539427,16,14,Android,263.3356757142857,0.7329720587831864,0,0.0444031479259732,257.28520290971846,87.77855857142856,1.5809201267872646,0,0
11726,churned,12,11,145.7008117,1792,186,35,11555.63334,7266.100404,3,3,iPhone,3851.8777800000003,0.08236055695220262,0,0.08130625652901786,95.4209220696037,1050.5121218181819,1.5168069238697315,1,1
11727,retained,81,65,134.8688417,3164,0,98,4874.408194,950.5097449,7,7,Android,696.3440277142856,0.6005834926659714,0,0.0426260561630847,307.692260083845,74.99089529230768,0.7266318800156197,0,0
11728,retained,3,3,16.9991952,1562,43,0,4868.25159,2643.634528,10,6,iPhone,811.375265,0.17647894295607594,0,0.010882967477592828,110.48996837735355,1622.75053,2.5295315157037552,1,0
11729,retained,16,16,87.01515546,3110,0,44,3619.911295,1350.079872,18,11,iPhone,329.08284499999996,0.1838760146484487,0,0.027979149665594855,160.875428339102,226.2444559375,0.5056590402832338,1,0
11730,retained,55,48,72.63037001,906,139,4,6214.959221,1769.354059,5,4,Android,1553.73980525,0.7572589812282027,0,0.08016597131346577,210.75349581007742,129.47831710416668,1.968873351193327,0,0
11731,retained,49,39,128.6853022,2110,66,9,6864.869246,2941.529497,22,16,Android,429.054327875,0.3807738658751038,0,0.06098829488151659,140.026525377386,176.02228835897435,0.5828171416455671,0,0
11732,retained,55,44,56.21359516,777,6,10,2150.86362,1172.702323,15,15,iPhone,143.390908,0.978411002595622,0,0.07234696931788931,110.04652644488708,48.883264090909094,0.2846286553005446,1,0
11733,retained,120,96,418.0787791,247,0,0,5995.182408,1393.569955,9,8,iPhone,749.397801,0.2870272446219933,0,1.6926266360323887,258.12191428883096,62.44981675,0.0,1,0
11735,retained,16,15,46.16342802,3484,32,32,4563.759072,2742.904096,2,0,iPhone,0.0,0.3465947111438108,0,0.01325012285304248,99.83052076786865,304.25060479999996,1.3863788445752432,1,0
11736,retained,178,145,301.2333529,1502,0,14,986.2919169,712.0268563,8,2,iPhone,493.14595845,0.5909040226999379,0,0.20055482882822903,83.11135245868675,6.80201322,0.04647559729100635,1,0
11737,retained,38,35,84.741765,1026,270,57,2643.024995,1386.016786,28,24,iPhone,110.12604145833335,0.44842115337106797,0,0.08259431286549708,114.41528075403843,75.51499985714287,3.8587820303247167,1,0
11738,retained,3,3,176.2829356,2977,307,0,1559.479218,488.3685982,4,2,Android,779.739609,0.017018096446993817,0,0.05921495989250924,191.59453213181635,519.826406,1.741518536409034,0,0
11739,retained,5,5,62.71514407,1046,268,12,5024.060852,2736.355336,6,5,iPhone,1004.8121703999999,0.07972556029559959,0,0.05995711670172084,110.16246580045771,1004.8121703999999,4.464631376553577,1,0
11740,retained,44,36,56.54445201,91,202,0,5624.624609,2280.175328,28,23,iPhone,244.54889604347827,0.7781488445978486,0,0.6213676045054946,148.00505574981824,156.23957247222222,3.5724106047446686,1,0
11741,retained,45,36,56.87003316,3258,160,14,2862.417596,2034.664151,21,20,iPhone,143.12087979999998,0.7912778927593648,0,0.017455504346224678,84.40953543885385,79.51159988888888,3.0596078520028773,1,0
11742,retained,32,32,228.993519,2174,865,0,1635.221578,190.8419997,26,22,Android,74.32825354545454,0.13974194614651955,0,0.10533280542778288,514.1074545133264,51.1006743125,3.7773994817731067,0,0
11743,retained,33,31,321.855046,1717,2,0,2917.863865,2058.726115,15,13,iPhone,224.45106653846153,0.1025306280268789,0,0.18745197786837509,85.0389134447833,94.12464080645161,0.006213977456174479,1,0
11744,retained,138,110,219.2218681,3169,67,0,1438.6853,891.1460807,8,8,iPhone,179.8356625,0.6294992429179104,0,0.06917698583149258,96.86528378399454,13.078957272727274,0.30562644402536226,1,0
11745,retained,17,17,46.03129591,1836,339,16,4710.069523,1572.88738,18,12,iPhone,392.50579358333334,0.3693139561666536,0,0.025071511933551196,179.67222254653734,277.06291311764704,7.712144378774237,1,0
11746,churned,259,212,306.7995529,2413,4,30,2995.426006,596.0411353,18,16,iPhone,187.214125375,0.8441994049594328,1,0.12714444794861168,301.53214218938155,14.12936795283019,0.11082154350818808,1,1
11747,retained,10,9,19.12825149,3313,21,71,5199.601882,436.6363871,7,7,iPhone,742.8002688571429,0.5227869366537694,0,0.005773694986417144,714.4986586941279,577.7335424444444,4.809639817214678,1,0
11748,retained,57,47,136.7913546,2071,444,33,3837.147212,2038.015523,1,0,iPhone,0.0,0.416693000567742,0,0.06605087136648963,112.96716345962787,81.64143004255318,3.487062478435315,1,0
11749,retained,65,52,182.1466951,2367,0,175,5221.640158,1240.33891,2,2,iPhone,2610.820079,0.35685522575259726,0,0.07695255390790029,252.59097086618044,100.41615688461539,0.9607640693339158,1,0
11750,retained,113,91,260.1571672,934,0,62,3337.648964,419.1438331,9,9,iPhone,370.8498848888889,0.43435282301151995,0,0.2785408642398287,477.78094779273994,36.67746114285714,0.23831747811251536,1,0
11752,retained,133,108,211.3933781,2952,0,2,3538.72594,2711.007149,18,18,Android,196.59588555555555,0.6291587806363741,1,0.07161022293360433,78.31906916155461,32.76598092592592,0.009461034295283822,0,0
11753,retained,92,83,398.0888461,2730,131,103,10771.85263,1187.541059,7,7,iPhone,1538.83609,0.23110418918114972,0,0.14582009014652014,544.2432098678282,129.7813569879518,0.5878084811781417,1,0
11754,churned,10,9,135.5451572,271,59,0,3428.137534,2710.394903,2,2,iPhone,1714.068767,0.07377615111135818,0,0.5001666317343174,75.8886654532644,380.90417044444445,0.4352792915570133,1,1
11755,retained,5,4,9.501028534,3172,106,0,3470.518877,968.4341009,3,0,iPhone,0.0,0.5262588131492502,0,0.0029952801179066835,215.01838114383153,867.62971925,11.156686838764104,1,0
11756,churned,32,26,102.0561542,1822,150,0,6789.100114,809.9032881,17,10,iPhone,678.9100114,0.3135528695044635,0,0.05601325697036224,502.956356425737,261.11923515384615,1.4697790758021725,1,1
11757,retained,105,84,140.8713434,1101,0,147,3405.729026,1944.463226,13,10,iPhone,340.5729026,0.745360961752566,0,0.1279485407811081,105.09005201417988,40.544393166666666,1.0435053464535924,1,0
11758,retained,57,46,113.7507035,597,41,207,3807.959788,1292.368366,19,17,iPhone,223.99763458823531,0.5010958020140948,0,0.1905371917922948,176.7898327526844,82.78173452173914,2.1802062964823774,1,0
11759,churned,34,34,208.8998896,2746,280,9,3277.117627,1845.138122,4,0,Android,0.0,0.1627573861580442,0,0.07607424967225054,106.56495320083144,96.38581255882353,1.3834377823433757,0,1
11760,retained,91,91,120.8657219,267,7,79,1651.390829,1329.840631,16,13,iPhone,127.03006376923076,0.7529016380284409,0,0.45268060636704116,74.50776238164134,18.147151967032965,0.7115334161587463,1,0
11761,retained,1,1,3.722277324,649,242,85,2232.378673,641.8283133,12,5,iPhone,446.4757346,0.26865273942710666,0,0.005735404197226503,208.68932953631355,2232.378673,87.84944579266389,1,0
11762,retained,72,58,168.0703806,709,105,40,2249.873394,1377.003225,15,11,iPhone,204.53394490909093,0.4283919614090527,0,0.23705272299012692,98.03346948588303,38.7909205862069,0.862733811171009,1,0
11763,retained,101,81,176.4882241,732,205,37,3070.275449,991.3193898,11,11,Android,279.11594990909094,0.5722761420205146,0,0.241104131284153,185.82964162253091,37.904635172839505,1.3711963006828172,0,0
11764,retained,68,68,173.3674639,1085,183,0,1461.32695,506.4724123,19,11,iPhone,132.84790454545453,0.39223045933937783,0,0.15978568101382487,173.11824863634334,21.49010220588235,1.055561383222149,1,0
